双江街道办事处,500235001000
青龙街道办事处,500235002000
人和街道办事处,500235003000
盘龙街道办事处,500235004000
龙角镇,500235105000
故陵镇,500235107000
红狮镇,500235108000
路阳镇,500235115000
农坝镇,500235116000
渠马镇,500235118000
黄石镇,500235121000
巴阳镇,500235122000
沙市镇,500235123000
鱼泉镇,500235124000
凤鸣镇,500235125000
宝坪镇,500235127000
南溪镇,500235128000
双土镇,500235129000
桑坪镇,500235130000
江口镇,500235131000
高阳镇,500235132000
平安镇,500235133000
云阳镇,500235135000
云安镇,500235136000
栖霞镇,500235137000
双龙镇,500235138000
泥溪镇,500235139000
票草镇,500235140000
养鹿镇,500235141000
水口镇,500235142000
堰坪镇,500235143000
龙洞镇,500235144000
后叶镇,500235145000
外郎乡,500235208000
耀灵乡,500235210000
新津乡,500235215000
普安乡,500235216000
洞鹿乡,500235218000
石门乡,500235219000
大阳乡,500235220000
上坝乡,500235239000
清水土家族自治乡,500235242000
永安街道办事处,500236001000
鱼复街道办事处,500236002000
夔门街道办事处,500236003000
白帝镇,500236117000
草堂镇,500236118000
汾河镇,500236119000
康乐镇,500236120000
大树镇,500236121000
竹园镇,500236122000
公平镇,500236123000
朱衣镇,500236124000
甲高镇,500236125000
羊市镇,500236126000
吐祥镇,500236127000
兴隆镇,500236128000
青龙镇,500236129000
新民镇,500236130000
永乐镇,500236131000
安坪镇,500236132000
五马镇,500236133000
青莲镇,500236134000
岩湾乡,500236265000
平安乡,500236266000
红土乡,500236267000
石岗乡,500236269000
康坪乡,500236270000
太和土家族乡,500236272000
鹤峰乡,500236274000
冯坪乡,500236275000
长安土家族乡,500236276000
龙桥土家族乡,500236277000
云雾土家族乡,500236278000
高唐街道办事处,500237001000
龙门街道办事处,500237002000
庙宇镇,500237101000
大昌镇,500237102000
福田镇,500237103000
龙溪镇,500237104000
双龙镇,500237105000
官阳镇,500237106000
骡坪镇,500237107000
抱龙镇,500237108000
官渡镇,500237109000
铜鼓镇,500237110000
巫峡镇,500237111000
红椿乡,500237200000
两坪乡,500237207000
曲尺乡,500237208000
建坪乡,500237210000
大溪乡,500237211000
金坪乡,500237214000
平河乡,500237216000
当阳乡,500237219000
竹贤乡,500237222000
三溪乡,500237225000
培石乡,500237227000
笃坪乡,500237229000
邓家乡,500237231000
宁河街道办事处,500238001000
柏杨街道办事处,500238002000
城厢镇,500238100000
凤凰镇,500238101000
宁厂镇,500238102000
上磺镇,500238103000
古路镇,500238104000
文峰镇,500238105000
徐家镇,500238106000
白鹿镇,500238107000
尖山镇,500238108000
下堡镇,500238109000
峰灵镇,500238110000
塘坊镇,500238111000
朝阳镇,500238112000
田坝镇,500238113000
通城镇,500238114000
胜利乡,500238204000
菱角乡,500238205000
大河乡,500238207000
天星乡,500238208000
长桂乡,500238210000
蒲莲乡,500238212000
鱼鳞乡,500238226000
乌龙乡,500238227000
中岗乡,500238234000
花台乡,500238237000
兰英乡,500238239000
双阳乡,500238240000
中梁乡,500238242000
天元乡,500238243000
土城乡,500238245000
南宾镇,500240100000
西沱镇,500240101000
下路镇,500240102000
悦崃镇,500240103000
临溪镇,500240104000
黄水镇,500240105000
马武镇,500240106000
沙子镇,500240107000
王场镇,500240108000
沿溪镇,500240109000
龙沙镇,500240110000
鱼池镇,500240111000
三河镇,500240112000
大歇镇,500240113000
桥头镇,500240114000
万朝镇,500240115000
冷水镇,500240116000
黄鹤镇,500240117000
黎场乡,500240203000
三星乡,500240204000
六塘乡,500240205000
三益乡,500240207000
王家乡,500240208000
河嘴乡,500240209000
石家乡,500240210000
枫木乡,500240212000
中益乡,500240213000
洗新乡,500240214000
龙潭乡,500240216000
新乐乡,500240217000
金铃乡,500240218000
金竹乡,500240219000
中和街道办事处,500241001000
乌杨街道办事处,500241002000
平凯街道办事处,500241003000
清溪场镇,500241102000
隘口镇,500241103000
溶溪镇,500241104000
官庄镇,500241105000
龙池镇,500241106000
石堤镇,500241107000
峨溶镇,500241108000
洪安镇,500241109000
雅江镇,500241110000
石耶镇,500241111000
梅江镇,500241112000
兰桥镇,500241113000
膏田镇,500241114000
溪口镇,500241115000
妙泉镇,500241116000
宋农镇,500241117000
里仁镇,500241118000
钟灵镇,500241119000
孝溪乡,500241201000
海洋乡,500241207000
大溪乡,500241208000
涌洞乡,500241211000
中平乡,500241214000
岑溪乡,500241215000
桃花源街道办事处,500242001000
钟多街道办事处,500242002000
龙潭镇,500242101000
麻旺镇,500242102000
酉酬镇,500242103000
大溪镇,500242104000
兴隆镇,500242105000
黑水镇,500242106000
丁市镇,500242107000
龚滩镇,500242108000
李溪镇,500242109000
泔溪镇,500242110000
酉水河镇,500242111000
苍岭镇,500242112000
小河镇,500242113000
板溪镇,500242114000
涂市乡,500242200000
铜鼓乡,500242202000
可大乡,500242204000
偏柏乡,500242205000
五福乡,500242206000
木叶乡,500242207000
毛坝乡,500242208000
花田乡,500242209000
后坪乡,500242210000
天馆乡,500242211000
宜居乡,500242212000
万木乡,500242213000
两罾乡,500242214000
板桥乡,500242215000
官清乡,500242216000
南腰界乡,500242217000
车田乡,500242218000
腴地乡,500242219000
清泉乡,500242220000
庙溪乡,500242221000
浪坪乡,500242222000
